owner,name,month_start,month_end,time,intervention,time_after_intervention,time_issues_closed,merged,nonmerged,new_users_issues,new_users_pulls,users_issues,users_pulls,lang,pr_total,issues_total,pr_per_month,issues_per_month,total_number_pr_authors,total_number_issues_authors,agePulls,ageIssues
apache,couchdb,2020-10-16 01:46:31,2020-11-14 01:46:31,17,TRUE,5,0.0,22,5,3,1,16,8,Erlang,2417,3689,27,37,185,628,117,134
apache,couchdb,2020-11-15 01:46:31,2020-12-14 01:46:31,18,TRUE,6,0.0,9,1,8,1,13,5,Erlang,2417,3689,10,18,185,628,117,134
apache,couchdb,2020-12-15 01:46:31,2021-01-13 01:46:31,19,TRUE,7,0,10,0,3,0,11,5,Erlang,2417,3689,10,16,185,628,117,134
apache,couchdb,2021-01-14 01:46:31,2021-02-12 01:46:31,20,TRUE,8,1,18,3,5,1,15,9,Erlang,2417,3689,21,30,185,628,117,134
apache,couchdb,2021-02-13 01:46:31,2021-03-14 01:46:31,21,TRUE,9,0.0,34,2,5,0,22,13,Erlang,2417,3689,36,51,185,628,117,134
apache,couchdb,2021-03-15 01:46:31,2021-04-13 01:46:31,22,TRUE,10,0,32,4,3,1,15,11,Erlang,2417,3689,36,49,185,628,117,134
apache,couchdb,2021-04-14 01:46:31,2021-05-13 01:46:31,23,TRUE,11,0.0,28,3,6,1,19,11,Erlang,2417,3689,31,40,185,628,117,134
apache,couchdb,2021-05-14 01:46:31,2021-06-12 01:46:31,24,TRUE,12,0,30,5,9,2,20,9,Erlang,2417,3689,35,46,185,628,117,134
qutebrowser,qutebrowser,2019-05-29 20:20:20,2019-06-28 20:20:20,1,FALSE,0,0.0,12,5,16,3,34,10,Python,1953,6812,17,58,369,1228,72,72
qutebrowser,qutebrowser,2019-06-29 20:20:20,2019-07-29 20:20:20,2,FALSE,0,0.0,8,4,18,3,41,10,Python,1953,6812,12,69,369,1228,72,72
qutebrowser,qutebrowser,2019-07-30 20:20:20,2019-08-29 20:20:20,3,FALSE,0,0.0,11,3,17,2,34,8,Python,1953,6812,14,47,369,1228,72,72
qutebrowser,qutebrowser,2019-08-30 20:20:20,2019-09-29 20:20:20,4,FALSE,0,0.0,11,1,14,1,37,8,Python,1953,6812,12,53,369,1228,72,72
qutebrowser,qutebrowser,2019-09-30 20:20:20,2019-10-30 20:20:20,5,FALSE,0,0.0,14,4,12,2,33,9,Python,1953,6812,18,48,369,1228,72,72
qutebrowser,qutebrowser,2019-10-31 20:20:20,2019-11-30 20:20:20,6,FALSE,0,0.0,2,1,7,1,22,3,Python,1953,6812,3,29,369,1228,72,72
qutebrowser,qutebrowser,2019-12-01 20:20:20,2019-12-31 20:20:20,7,FALSE,0,0.0,10,2,13,4,33,9,Python,1953,6812,12,47,369,1228,72,72
qutebrowser,qutebrowser,2020-01-01 20:20:20,2020-01-31 20:20:20,8,FALSE,0,0.0,9,3,11,4,29,7,Python,1953,6812,12,44,369,1228,72,72
qutebrowser,qutebrowser,2020-02-01 20:20:20,2020-03-02 20:20:20,9,FALSE,0,5.0,4,7,20,4,39,7,Python,1953,6812,11,51,369,1228,72,72
qutebrowser,qutebrowser,2020-03-03 20:20:20,2020-04-02 20:20:20,10,FALSE,0,5,9,6,23,7,44,12,Python,1953,6812,15,56,369,1228,72,72
qutebrowser,qutebrowser,2020-04-03 20:20:20,2020-05-03 20:20:20,11,FALSE,0,0.0,7,5,21,2,42,8,Python,1953,6812,12,76,369,1228,72,72
qutebrowser,qutebrowser,2020-05-04 20:20:20,2020-06-03 20:20:20,12,FALSE,0,0.0,14,3,31,6,57,12,Python,1953,6812,17,83,369,1228,72,72
qutebrowser,qutebrowser,2020-06-04 20:20:20,2020-07-04 20:20:20,0,TRUE,0,1,14,2,22,6,46,12,Python,1953,6812,16,74,369,1228,72,72
qutebrowser,qutebrowser,2020-07-05 20:20:20,2020-08-03 20:20:20,13,TRUE,1,0,18,6,18,4,39,10,Python,1953,6812,24,70,369,1228,72,72
qutebrowser,qutebrowser,2020-08-04 20:20:20,2020-09-02 20:20:20,14,TRUE,2,0,10,0,12,1,30,6,Python,1953,6812,10,45,369,1228,72,72
qutebrowser,qutebrowser,2020-09-03 20:20:20,2020-10-02 20:20:20,15,TRUE,3,0,12,3,14,2,31,7,Python,1953,6812,15,48,369,1228,72,72
qutebrowser,qutebrowser,2020-10-03 20:20:20,2020-11-01 20:20:20,16,TRUE,4,0,24,11,21,9,42,18,Python,1953,6812,35,74,369,1228,72,72
qutebrowser,qutebrowser,2020-11-02 20:20:20,2020-12-01 20:20:20,17,TRUE,5,0,14,1,14,6,27,10,Python,1953,6812,15,56,369,1228,72,72
qutebrowser,qutebrowser,2020-12-02 20:20:20,2020-12-31 20:20:20,18,TRUE,6,1.0,21,2,20,9,38,17,Python,1953,6812,23,56,369,1228,72,72
qutebrowser,qutebrowser,2021-01-01 20:20:20,2021-01-30 20:20:20,19,TRUE,7,1.0,17,10,23,11,51,20,Python,1953,6812,27,89,369,1228,72,72
qutebrowser,qutebrowser,2021-01-31 20:20:20,2021-03-01 20:20:20,20,TRUE,8,0,20,6,25,5,51,14,Python,1953,6812,26,97,369,1228,72,72
qutebrowser,qutebrowser,2021-03-02 20:20:20,2021-03-31 20:20:20,21,TRUE,9,0.0,25,8,28,7,41,12,Python,1953,6812,33,88,369,1228,72,72
qutebrowser,qutebrowser,2021-04-01 20:20:20,2021-04-30 20:20:20,22,TRUE,10,0.0,9,10,27,6,42,12,Python,1953,6812,19,72,369,1228,72,72
qutebrowser,qutebrowser,2021-05-01 20:20:20,2021-05-30 20:20:20,23,TRUE,11,0.0,9,4,13,3,32,9,Python,1953,6812,13,47,369,1228,72,72
qutebrowser,qutebrowser,2021-05-31 20:20:20,2021-06-29 20:20:20,24,TRUE,12,0,10,0,20,4,39,7,Python,1953,6812,10,51,369,1228,72,72
edgedb,edgedb,2019-06-05 17:06:29,2019-07-05 17:06:29,1,FALSE,0,0.0,3,2,3,1,5,3,Python,2393,3469,5,7,22,75,36,36
edgedb,edgedb,2019-07-06 17:06:29,2019-08-05 17:06:29,2,FALSE,0,1.5,9,0,1,0,4,2,Python,2393,3469,9,14,22,75,36,36
edgedb,edgedb,2019-08-06 17:06:29,2019-09-05 17:06:29,3,FALSE,0,2,12,1,5,1,8,3,Python,2393,3469,13,22,22,75,36,36
edgedb,edgedb,2019-09-06 17:06:29,2019-10-06 17:06:29,4,FALSE,0,0.5,21,1,5,1,10,4,Python,2393,3469,22,46,22,75,36,36
edgedb,edgedb,2019-10-07 17:06:29,2019-11-06 17:06:29,5,FALSE,0,0,44,3,2,1,7,6,Python,2393,3469,47,57,22,75,36,36
edgedb,edgedb,2019-11-07 17:06:29,2019-12-07 17:06:29,6,FALSE,0,0,88,2,3,1,8,5,Python,2393,3469,90,135,22,75,36,36
edgedb,edgedb,2019-12-08 17:06:29,2020-01-07 17:06:29,7,FALSE,0,1.0,55,4,2,0,9,5,Python,2393,3469,59,98,22,75,36,36
edgedb,edgedb,2020-01-08 17:06:29,2020-02-07 17:06:29,8,FALSE,0,0,88,8,6,3,14,9,Python,2393,3469,96,147,22,75,36,36
edgedb,edgedb,2020-02-08 17:06:29,2020-03-09 17:06:29,9,FALSE,0,0,36,3,4,3,14,9,Python,2393,3469,39,68,22,75,36,36
edgedb,edgedb,2020-03-10 17:06:29,2020-04-09 17:06:29,10,FALSE,0,3,28,4,2,0,10,6,Python,2393,3469,32,48,22,75,36,36
edgedb,edgedb,2020-04-10 17:06:29,2020-05-10 17:06:29,11,FALSE,0,0,38,0,2,1,12,6,Python,2393,3469,38,55,22,75,36,36
edgedb,edgedb,2020-05-11 17:06:29,2020-06-10 17:06:29,12,FALSE,0,0,50,5,2,1,10,7,Python,2393,3469,55,82,22,75,36,36
edgedb,edgedb,2020-06-11 17:06:29,2020-07-11 17:06:29,0,TRUE,0,1,34,3,2,1,10,7,Python,2393,3469,37,50,22,75,36,36
edgedb,edgedb,2020-07-12 17:06:29,2020-08-10 17:06:29,13,TRUE,1,0,59,5,6,2,14,8,Python,2393,3469,64,106,22,75,36,36
edgedb,edgedb,2020-08-11 17:06:29,2020-09-09 17:06:29,14,TRUE,2,1.0,55,2,1,2,10,8,Python,2393,3469,57,86,22,75,36,36
edgedb,edgedb,2020-09-10 17:06:29,2020-10-09 17:06:29,15,TRUE,3,5.0,42,5,3,0,14,6,Python,2393,3469,47,93,22,75,36,36
edgedb,edgedb,2020-10-10 17:06:29,2020-11-08 17:06:29,16,TRUE,4,1.0,51,0,1,1,9,7,Python,2393,3469,51,70,22,75,36,36
edgedb,edgedb,2020-11-09 17:06:29,2020-12-08 17:06:29,17,TRUE,5,0.0,49,0,1,0,8,6,Python,2393,3469,49,65,22,75,36,36
edgedb,edgedb,2020-12-09 17:06:29,2021-01-07 17:06:29,18,TRUE,6,1.0,36,3,2,1,11,7,Python,2393,3469,39,56,22,75,36,36
edgedb,edgedb,2021-01-08 17:06:29,2021-02-06 17:06:29,19,TRUE,7,1.0,58,3,3,0,13,9,Python,2393,3469,61,79,22,75,36,36
edgedb,edgedb,2021-02-07 17:06:29,2021-03-08 17:06:29,20,TRUE,8,0.0,70,6,6,2,17,10,Python,2393,3469,76,126,22,75,36,36
edgedb,edgedb,2021-03-09 17:06:29,2021-04-07 17:06:29,21,TRUE,9,0,57,2,2,1,12,7,Python,2393,3469,59,85,22,75,36,36
edgedb,edgedb,2021-04-08 17:06:29,2021-05-07 17:06:29,22,TRUE,10,0,58,3,1,0,10,7,Python,2393,3469,61,73,22,75,36,36
edgedb,edgedb,2021-05-08 17:06:29,2021-06-06 17:06:29,23,TRUE,11,5,25,1,2,1,10,7,Python,2393,3469,26,42,22,75,36,36
edgedb,edgedb,2021-06-07 17:06:29,2021-07-06 17:06:29,24,TRUE,12,1,42,3,1,0,12,8,Python,2393,3469,45,63,22,75,36,36
meilisearch,MeiliSearch,2019-03-30 10:45:04,2019-04-29 10:45:04,1,FALSE,0,219,1,0,1,1,3,1,Rust,975,1907,1,5,24,65,17,24
meilisearch,MeiliSearch,2019-04-30 10:45:04,2019-05-30 10:45:04,2,FALSE,0,0.0,12,0,1,1,3,3,Rust,975,1907,12,12,24,65,17,24
meilisearch,MeiliSearch,2019-05-31 10:45:04,2019-06-30 10:45:04,3,FALSE,0,0,7,0,0,0,1,1,Rust,975,1907,7,7,24,65,17,24
meilisearch,MeiliSearch,2019-07-01 10:45:04,2019-07-31 10:45:04,4,FALSE,0,59,1,2,0,0,1,1,Rust,975,1907,3,3,24,65,17,24
meilisearch,MeiliSearch,2019-08-01 10:45:04,2019-08-31 10:45:04,5,FALSE,0,0,5,0,0,0,1,1,Rust,975,1907,5,5,24,65,17,24
meilisearch,MeiliSearch,2019-09-01 10:45:04,2019-10-01 10:45:04,6,FALSE,0,0.0,24,0,0,0,2,2,Rust,975,1907,24,28,24,65,17,24
meilisearch,MeiliSearch,2019-10-02 10:45:04,2019-11-01 10:45:04,7,FALSE,0,0,47,0,0,0,1,1,Rust,975,1907,47,51,24,65,17,24
meilisearch,MeiliSearch,2019-11-02 10:45:04,2019-12-02 10:45:04,8,FALSE,0,0,64,6,2,2,5,5,Rust,975,1907,70,105,24,65,17,24
meilisearch,MeiliSearch,2019-12-03 10:45:04,2020-01-02 10:45:04,9,FALSE,0,0.5,27,4,6,1,11,6,Rust,975,1907,31,78,24,65,17,24
meilisearch,MeiliSearch,2020-01-03 10:45:04,2020-02-02 10:45:04,10,FALSE,0,28.5,6,1,3,1,7,3,Rust,975,1907,7,18,24,65,17,24
meilisearch,MeiliSearch,2020-02-03 10:45:04,2020-03-04 10:45:04,11,FALSE,0,6,7,1,6,1,10,3,Rust,975,1907,8,47,24,65,17,24
meilisearch,MeiliSearch,2020-03-05 10:45:04,2020-04-04 10:45:04,12,FALSE,0,0.0,26,3,20,5,26,9,Rust,975,1907,29,74,24,65,17,24
meilisearch,MeiliSearch,2020-04-05 10:45:04,2020-05-05 10:45:04,0,TRUE,0,1.5,21,3,17,6,25,12,Rust,975,1907,24,50,24,65,17,24
meilisearch,MeiliSearch,2020-05-06 10:45:04,2020-06-04 10:45:04,13,TRUE,1,1,41,7,15,4,25,11,Rust,975,1907,48,87,24,65,17,24
meilisearch,MeiliSearch,2020-06-05 10:45:04,2020-07-04 10:45:04,14,TRUE,2,5.0,30,3,14,3,24,8,Rust,975,1907,33,65,24,65,17,24
meilisearch,MeiliSearch,2020-07-05 10:45:04,2020-08-03 10:45:04,15,TRUE,3,18.0,13,1,10,1,20,7,Rust,975,1907,14,40,24,65,17,24
meilisearch,MeiliSearch,2020-08-04 10:45:04,2020-09-02 10:45:04,16,TRUE,4,43.0,13,2,15,2,22,7,Rust,975,1907,15,44,24,65,17,24
meilisearch,MeiliSearch,2020-09-03 10:45:04,2020-10-02 10:45:04,17,TRUE,5,5.5,11,1,14,1,21,4,Rust,975,1907,12,31,24,65,17,24
meilisearch,MeiliSearch,2020-10-03 10:45:04,2020-11-01 10:45:04,18,TRUE,6,2,20,15,13,6,24,12,Rust,975,1907,35,63,24,65,17,24
meilisearch,MeiliSearch,2020-11-02 10:45:04,2020-12-01 10:45:04,19,TRUE,7,8.0,12,8,13,4,21,7,Rust,975,1907,20,50,24,65,17,24
meilisearch,MeiliSearch,2020-12-02 10:45:04,2020-12-31 10:45:04,20,TRUE,8,23.0,6,1,9,2,12,4,Rust,975,1907,7,20,24,65,17,24
meilisearch,MeiliSearch,2021-01-01 10:45:04,2021-01-30 10:45:04,21,TRUE,9,20.5,16,3,17,3,23,6,Rust,975,1907,19,44,24,65,17,24
meilisearch,MeiliSearch,2021-01-31 10:45:04,2021-03-01 10:45:04,22,TRUE,10,16.0,14,12,15,7,29,15,Rust,975,1907,26,45,24,65,17,24
meilisearch,MeiliSearch,2021-03-02 10:45:04,2021-03-31 10:45:04,23,TRUE,11,7,13,6,13,4,23,9,Rust,975,1907,19,38,24,65,17,24
meilisearch,MeiliSearch,2021-04-01 10:45:04,2021-04-30 10:45:04,24,TRUE,12,75,1,1,10,1,14,2,Rust,975,1907,2,17,24,65,17,24
codesandbox,codesandbox-client,2016-09-20 13:43:51,2016-10-20 13:43:51,1,FALSE,0,0,0,0,0,0,0,0,JavaScript,3368,6389,0,0,28,75,8,8
codesandbox,codesandbox-client,2016-10-21 13:43:51,2016-11-20 13:43:51,2,FALSE,0,0,0,0,0,0,0,0,JavaScript,3368,6389,0,0,28,75,8,8
codesandbox,codesandbox-client,2016-11-21 13:43:51,2016-12-21 13:43:51,3,FALSE,0,0,0,0,0,0,0,0,JavaScript,3368,6389,0,0,28,75,8,8
codesandbox,codesandbox-client,2016-12-22 13:43:51,2017-01-21 13:43:51,4,FALSE,0,0,0,0,0,0,0,0,JavaScript,3368,6389,0,0,28,75,8,8
codesandbox,codesandbox-client,2017-01-22 13:43:51,2017-02-21 13:43:51,5,FALSE,0,0,1,0,1,1,1,1,JavaScript,3368,6389,1,1,28,75,8,8
codesandbox,codesandbox-client,2017-02-22 13:43:51,2017-03-24 13:43:51,6,FALSE,0,10,1,0,0,0,1,1,JavaScript,3368,6389,1,1,28,75,8,8
codesandbox,codesandbox-client,2017-03-25 13:43:51,2017-04-24 13:43:51,7,FALSE,0,0.0,8,0,0,0,1,1,JavaScript,3368,6389,8,8,28,75,8,8
codesandbox,codesandbox-client,2017-04-25 13:43:51,2017-05-25 13:43:51,8,FALSE,0,0.0,4,0,0,0,1,1,JavaScript,3368,6389,4,4,28,75,8,8
codesandbox,codesandbox-client,2017-05-26 13:43:51,2017-06-25 13:43:51,9,FALSE,0,21.0,5,0,3,1,4,2,JavaScript,3368,6389,5,12,28,75,8,8
codesandbox,codesandbox-client,2017-06-26 13:43:51,2017-07-26 13:43:51,10,FALSE,0,1.5,24,1,10,6,12,8,JavaScript,3368,6389,25,60,28,75,8,8
codesandbox,codesandbox-client,2017-07-27 13:43:51,2017-08-26 13:43:51,11,FALSE,0,3.0,18,3,19,6,25,10,JavaScript,3368,6389,21,54,28,75,8,8
codesandbox,codesandbox-client,2017-08-27 13:43:51,2017-09-26 13:43:51,12,FALSE,0,1.0,26,3,15,5,22,9,JavaScript,3368,6389,29,60,28,75,8,8
codesandbox,codesandbox-client,2017-09-27 13:43:51,2017-10-27 13:43:51,0,TRUE,0,2.5,24,2,19,7,27,12,JavaScript,3368,6389,26,46,28,75,8,8
codesandbox,codesandbox-client,2017-10-28 13:43:51,2017-11-26 13:43:51,13,TRUE,1,0,35,2,17,4,23,9,JavaScript,3368,6389,37,69,28,75,8,8
codesandbox,codesandbox-client,2017-11-27 13:43:51,2017-12-26 13:43:51,14,TRUE,2,0,47,5,26,9,38,13,JavaScript,3368,6389,52,89,28,75,8,8
codesandbox,codesandbox-client,2017-12-27 13:43:51,2018-01-25 13:43:51,15,TRUE,3,9,19,2,23,7,31,11,JavaScript,3368,6389,21,53,28,75,8,8
codesandbox,codesandbox-client,2018-01-26 13:43:51,2018-02-24 13:43:51,16,TRUE,4,2.0,29,6,54,10,69,13,JavaScript,3368,6389,35,110,28,75,8,8
codesandbox,codesandbox-client,2018-02-25 13:43:51,2018-03-26 13:43:51,17,TRUE,5,8,23,4,35,9,50,12,JavaScript,3368,6389,27,77,28,75,8,8
codesandbox,codesandbox-client,2018-03-27 13:43:51,2018-04-25 13:43:51,18,TRUE,6,2.5,30,5,33,11,50,16,JavaScript,3368,6389,35,84,28,75,8,8
codesandbox,codesandbox-client,2018-04-26 13:43:51,2018-05-25 13:43:51,19,TRUE,7,29,30,5,37,6,55,9,JavaScript,3368,6389,35,97,28,75,8,8
codesandbox,codesandbox-client,2018-05-26 13:43:51,2018-06-24 13:43:51,20,TRUE,8,7,16,3,31,6,45,11,JavaScript,3368,6389,19,63,28,75,8,8
codesandbox,codesandbox-client,2018-06-25 13:43:51,2018-07-24 13:43:51,21,TRUE,9,4.0,17,6,41,10,57,14,JavaScript,3368,6389,23,79,28,75,8,8
codesandbox,codesandbox-client,2018-07-25 13:43:51,2018-08-23 13:43:51,22,TRUE,10,225,5,2,29,4,41,6,JavaScript,3368,6389,7,47,28,75,8,8
codesandbox,codesandbox-client,2018-08-24 13:43:51,2018-09-22 13:43:51,23,TRUE,11,189,11,0,29,3,33,5,JavaScript,3368,6389,11,49,28,75,8,8
codesandbox,codesandbox-client,2018-09-23 13:43:51,2018-10-22 13:43:51,24,TRUE,12,6,33,2,54,10,74,16,JavaScript,3368,6389,35,114,28,75,8,8
SixLabors,ImageSharp,2019-05-18 13:43:36,2019-06-17 13:43:36,1,FALSE,0,1,13,0,11,2,18,7,C#,998,1744,13,25,83,374,44,44
SixLabors,ImageSharp,2019-06-18 13:43:36,2019-07-18 13:43:36,2,FALSE,0,7,2,0,6,0,8,2,C#,998,1744,2,9,83,374,44,44
SixLabors,ImageSharp,2019-07-19 13:43:36,2019-08-18 13:43:36,3,FALSE,0,1.0,26,0,6,3,10,7,C#,998,1744,26,32,83,374,44,44
SixLabors,ImageSharp,2019-08-19 13:43:36,2019-09-18 13:43:36,4,FALSE,0,2,16,1,7,3,13,8,C#,998,1744,17,27,83,374,44,44
SixLabors,ImageSharp,2019-09-19 13:43:36,2019-10-19 13:43:36,5,FALSE,0,6.5,8,1,6,2,10,5,C#,998,1744,9,18,83,374,44,44
SixLabors,ImageSharp,2019-10-20 13:43:36,2019-11-19 13:43:36,6,FALSE,0,12,8,8,6,2,12,7,C#,998,1744,16,23,83,374,44,44
SixLabors,ImageSharp,2019-11-20 13:43:36,2019-12-20 13:43:36,7,FALSE,0,3,6,0,3,0,7,3,C#,998,1744,6,10,83,374,44,44
SixLabors,ImageSharp,2019-12-21 13:43:36,2020-01-20 13:43:36,8,FALSE,0,0.0,14,4,5,2,9,6,C#,998,1744,18,22,83,374,44,44
SixLabors,ImageSharp,2020-01-21 13:43:36,2020-02-20 13:43:36,9,FALSE,0,1.5,16,0,7,1,14,5,C#,998,1744,16,28,83,374,44,44
SixLabors,ImageSharp,2020-02-21 13:43:36,2020-03-22 13:43:36,10,FALSE,0,0.0,15,3,6,3,12,7,C#,998,1744,18,27,83,374,44,44
SixLabors,ImageSharp,2020-03-23 13:43:36,2020-04-22 13:43:36,11,FALSE,0,0,20,1,8,1,13,5,C#,998,1744,21,31,83,374,44,44
SixLabors,ImageSharp,2020-04-23 13:43:36,2020-05-23 13:43:36,12,FALSE,0,0,16,0,5,1,10,5,C#,998,1744,16,22,83,374,44,44
SixLabors,ImageSharp,2020-05-24 13:43:36,2020-06-23 13:43:36,0,TRUE,0,0.0,15,1,12,2,16,6,C#,998,1744,16,27,83,374,44,44
SixLabors,ImageSharp,2020-06-24 13:43:36,2020-07-23 13:43:36,13,TRUE,1,9.5,6,1,5,2,9,4,C#,998,1744,7,14,83,374,44,44
SixLabors,ImageSharp,2020-07-24 13:43:36,2020-08-22 13:43:36,14,TRUE,2,1.0,10,2,2,1,8,6,C#,998,1744,12,14,83,374,44,44
SixLabors,ImageSharp,2020-08-23 13:43:36,2020-09-21 13:43:36,15,TRUE,3,0.0,7,1,3,0,8,4,C#,998,1744,8,15,83,374,44,44
SixLabors,ImageSharp,2020-09-22 13:43:36,2020-10-21 13:43:36,16,TRUE,4,0.0,13,2,6,2,11,6,C#,998,1744,15,25,83,374,44,44
SixLabors,ImageSharp,2020-10-22 13:43:36,2020-11-20 13:43:36,17,TRUE,5,1,12,1,4,2,9,6,C#,998,1744,13,21,83,374,44,44
SixLabors,ImageSharp,2020-11-21 13:43:36,2020-12-20 13:43:36,18,TRUE,6,0,21,4,4,3,13,10,C#,998,1744,25,33,83,374,44,44
SixLabors,ImageSharp,2020-12-21 13:43:36,2021-01-19 13:43:36,19,TRUE,7,1.0,5,2,6,2,11,6,C#,998,1744,7,13,83,374,44,44
SixLabors,ImageSharp,2021-01-20 13:43:36,2021-02-18 13:43:36,20,TRUE,8,0.0,19,3,6,4,15,11,C#,998,1744,22,32,83,374,44,44
SixLabors,ImageSharp,2021-02-19 13:43:36,2021-03-20 13:43:36,21,TRUE,9,1,5,1,3,1,6,4,C#,998,1744,6,8,83,374,44,44
SixLabors,ImageSharp,2021-03-21 13:43:36,2021-04-19 13:43:36,22,TRUE,10,4,6,1,4,2,8,4,C#,998,1744,7,14,83,374,44,44
SixLabors,ImageSharp,2021-04-20 13:43:36,2021-05-19 13:43:36,23,TRUE,11,2,7,1,2,3,6,5,C#,998,1744,8,11,83,374,44,44
SixLabors,ImageSharp,2021-05-20 13:43:36,2021-06-18 13:43:36,24,TRUE,12,0,17,3,2,1,7,6,C#,998,1744,20,24,83,374,44,44
containrrr,watchtower,2019-05-12 21:30:11,2019-06-11 21:30:11,1,FALSE,0,0,7,22,10,1,11,2,Go,370,995,29,43,84,346,59,59
containrrr,watchtower,2019-06-12 21:30:11,2019-07-12 21:30:11,2,FALSE,0,6.0,3,1,10,3,12,4,Go,370,995,4,14,84,346,59,59
containrrr,watchtower,2019-07-13 21:30:11,2019-08-12 21:30:11,3,FALSE,0,6,9,0,11,3,15,5,Go,370,995,9,19,84,346,59,59
containrrr,watchtower,2019-08-13 21:30:11,2019-09-12 21:30:11,4,FALSE,0,7,5,1,8,4,10,5,Go,370,995,6,11,84,346,59,59
containrrr,watchtower,2019-09-13 21:30:11,2019-10-13 21:30:11,5,FALSE,0,41.0,5,0,7,4,11,5,Go,370,995,5,14,84,346,59,59
containrrr,watchtower,2019-10-14 21:30:11,2019-11-13 21:30:11,6,FALSE,0,65,3,0,8,1,11,2,Go,370,995,3,12,84,346,59,59
containrrr,watchtower,2019-11-14 21:30:11,2019-12-14 21:30:11,7,FALSE,0,25.5,2,0,7,0,11,1,Go,370,995,2,12,84,346,59,59
containrrr,watchtower,2019-12-15 21:30:11,2020-01-14 21:30:11,8,FALSE,0,0,13,0,10,4,13,7,Go,370,995,13,22,84,346,59,59
containrrr,watchtower,2020-01-15 21:30:11,2020-02-14 21:30:11,9,FALSE,0,56.0,3,0,6,1,10,3,Go,370,995,3,10,84,346,59,59
containrrr,watchtower,2020-02-15 21:30:11,2020-03-16 21:30:11,10,FALSE,0,16.5,5,2,8,5,11,6,Go,370,995,7,14,84,346,59,59
containrrr,watchtower,2020-03-17 21:30:11,2020-04-16 21:30:11,11,FALSE,0,1.0,20,1,19,8,22,10,Go,370,995,21,40,84,346,59,59
containrrr,watchtower,2020-04-17 21:30:11,2020-05-17 21:30:11,12,FALSE,0,1.0,17,0,15,5,22,8,Go,370,995,17,39,84,346,59,59
containrrr,watchtower,2020-05-18 21:30:11,2020-06-17 21:30:11,0,TRUE,0,0,12,2,16,3,21,7,Go,370,995,14,29,84,346,59,59
containrrr,watchtower,2020-06-18 21:30:11,2020-07-17 21:30:11,13,TRUE,1,24.5,8,1,9,4,11,6,Go,370,995,9,16,84,346,59,59
containrrr,watchtower,2020-07-18 21:30:11,2020-08-16 21:30:11,14,TRUE,2,8,7,0,5,3,7,5,Go,370,995,7,9,84,346,59,59
containrrr,watchtower,2020-08-17 21:30:11,2020-09-15 21:30:11,15,TRUE,3,25.0,3,0,7,1,10,2,Go,370,995,3,12,84,346,59,59
containrrr,watchtower,2020-09-16 21:30:11,2020-10-15 21:30:11,16,TRUE,4,15,4,0,5,2,9,3,Go,370,995,4,11,84,346,59,59
containrrr,watchtower,2020-10-16 21:30:11,2020-11-14 21:30:11,17,TRUE,5,27,2,0,7,0,9,2,Go,370,995,2,9,84,346,59,59
containrrr,watchtower,2020-11-15 21:30:11,2020-12-14 21:30:11,18,TRUE,6,8,10,0,4,2,7,5,Go,370,995,10,13,84,346,59,59
containrrr,watchtower,2020-12-15 21:30:11,2021-01-13 21:30:11,19,TRUE,7,1,18,3,24,4,31,8,Go,370,995,21,49,84,346,59,59
containrrr,watchtower,2021-01-14 21:30:11,2021-02-12 21:30:11,20,TRUE,8,45.5,8,2,12,2,18,7,Go,370,995,10,24,84,346,59,59
containrrr,watchtower,2021-02-13 21:30:11,2021-03-14 21:30:11,21,TRUE,9,2.5,5,2,13,4,15,6,Go,370,995,7,17,84,346,59,59
containrrr,watchtower,2021-03-15 21:30:11,2021-04-13 21:30:11,22,TRUE,10,10.5,8,0,22,1,31,3,Go,370,995,8,36,84,346,59,59
containrrr,watchtower,2021-04-14 21:30:11,2021-05-13 21:30:11,23,TRUE,11,0.5,16,1,14,1,18,4,Go,370,995,17,35,84,346,59,59
containrrr,watchtower,2021-05-14 21:30:11,2021-06-12 21:30:11,24,TRUE,12,4,5,0,13,2,15,4,Go,370,995,5,19,84,346,59,59
formik,formik,2019-04-24 16:49:08,2019-05-24 16:49:08,1,FALSE,0,8,16,11,56,18,66,20,TypeScript,1186,3248,27,85,516,1607,35,35
formik,formik,2019-05-25 16:49:08,2019-06-24 16:49:08,2,FALSE,0,8,22,3,49,9,61,12,TypeScript,1186,3248,25,83,516,1607,35,35
formik,formik,2019-06-25 16:49:08,2019-07-25 16:49:08,3,FALSE,0,7,21,5,43,10,54,15,TypeScript,1186,3248,26,74,516,1607,35,35
formik,formik,2019-07-26 16:49:08,2019-08-25 16:49:08,4,FALSE,0,4.0,9,8,42,11,52,14,TypeScript,1186,3248,17,60,516,1607,35,35
formik,formik,2019-08-26 16:49:08,2019-09-25 16:49:08,5,FALSE,0,35,13,7,51,12,63,18,TypeScript,1186,3248,20,71,516,1607,35,35
formik,formik,2019-09-26 16:49:08,2019-10-26 16:49:08,6,FALSE,0,7,24,8,54,17,69,20,TypeScript,1186,3248,32,85,516,1607,35,35
formik,formik,2019-10-27 16:49:08,2019-11-26 16:49:08,7,FALSE,0,2,45,12,91,39,106,44,TypeScript,1186,3248,57,130,516,1607,35,35
formik,formik,2019-11-27 16:49:08,2019-12-27 16:49:08,8,FALSE,0,4.5,23,4,54,14,66,18,TypeScript,1186,3248,27,80,516,1607,35,35
